bodyMajor,bodyAngle,bodyArea,lh1_x,lh1_y,lh1Major,lh1Angle,lh1Area,rh1_x,rh1_y,rh1Major,rh1Angle,rh1Area,lh2_x,lh2_y,lh2Major,lh2Angle,lh2Area,rh2_x,rh2_y,rh2Major,rh2Angle,rh2Area,Pose 
75,109.398,5891.25,-11,-8,36,83.66,1357.344,44,27,30,128.367,942.6,-10,-29,7,129.806,43.988,47,-9,49,75.964,2463.328,Sleeping
49,85.333,2463.328,-33,4,51,83.29,2724.114,41,20,34,114.305,1175.108,-14,-23,44,176.1,1935.472,33,-8,38,38.66,1432.752,Sleeping
39,78.408,1592.994,-39,7,57,81.027,3402.786,43,17,41,108.435,1674.686,-19,-23,50,176.566,2513.6,33,-10,36,24.444,1357.344,Sleeping
17,61.928,267.07,-49,19,37,71.075,1395.048,44,25,32,109.537,1005.44,-44,-7,26,142.696,653.536,44,-6,32,70.463,1005.44,Sleeping
34,73.142,1175.108,-83,33,70,53.616,5058.62,69,37,65,136.245,4288.83,-65,1,77,174.806,6048.35,73,2,44,32.276,1935.472,Sleeping
38,24.567,1432.752,-37,9,63,87.274,4156.866,41,8,44,99.039,1935.472,-11,-27,56,170.87,3167.136,27,-19,36,17.447,1357.344,Sleeping
33,17.354,1140.546,-47,13,60,66.801,3770.4,47,16,42,98.13,1847.496,-28,-17,61,175.314,3833.24,50,-10,11,84.806,103.686,Sleeping
28,14.036,791.784,-50,13,60,61.314,3770.4,47,12,42,98.13,1847.496,-33,-15,64,177.316,4222.848,43,-12,15,26.565,235.65,Sleeping
10,-84.289,94.26,-45,37,38,66.801,1432.752,54,18,46,102.529,2167.98,-40,3,41,129.094,1674.686,37,-10,46,12.529,2167.98,Sleeping
24,94.764,603.264,-35,24,43,91.332,1891.484,49,12,48,111.801,2413.056,-22,-10,34,136.169,1175.108,46,-19,30,34.216,942.6,Sleeping
35,81.87,1209.67,-40,15,44,88.698,1935.472,49,17,47,116.03,2215.11,-23,-9,35,171.87,1209.67,48,-15,29,42.274,820.062,Sleeping
37,73.009,1395.048,-37,16,51,97.815,2724.114,48,18,47,122.005,2215.11,-16,-10,36,178.409,1357.344,50,-12,28,45.0,791.784,Sleeping
29,72.181,820.062,-37,13,52,93.302,2777.528,51,15,47,123.024,2215.11,-21,-14,30,174.289,942.6,50,-14,33,32.735,1140.546,Sleeping
26,74.932,653.536,-36,11,53,93.24,2830.942,51,11,48,120.763,2413.056,-20,-17,30,174.289,942.6,48,-18,34,28.072,1175.108,Sleeping
56,10.125,3167.136,-55,12,51,65.925,2724.114,35,18,37,88.452,1395.048,-45,-15,41,170.311,1674.686,37,-12,22,105.255,483.868,Sleeping
48,41.634,2413.056,-94,34,83,53.267,7041.222,61,36,65,117.35,4288.83,-76,-1,86,178.668,7565.936,59,1,36,19.44,1357.344,Sleeping
32,62.65,1005.44,-34,26,68,78.198,4700.432,48,29,65,89.119,4288.83,-10,-10,62,175.389,3896.08,20,-5,54,3.18,3054.024,Sleeping
29,91.975,820.062,-36,22,69,75.763,4986.354,42,17,50,83.157,2513.6,-15,-12,60,179.045,3770.4,13,-5,52,-5.492,2777.528,Sleeping
42,79.216,1847.496,-30,23,39,64.722,1592.994,41,12,50,103.761,2513.6,-25,13,31,-149.349,974.02,24,-11,47,-4.865,2215.11,Sleeping
50,78.69,2513.6,-29,17,29,80.218,820.062,40,9,48,108.06,2413.056,-23,9,22,-144.162,483.868,26,-15,42,2.726,1847.496,Sleeping
42,77.905,1847.496,-31,15,33,88.264,1140.546,42,10,49,106.587,2463.328,-17,4,31,-159.228,974.02,31,-15,37,4.635,1395.048,Sleeping
35,77.125,1209.67,-28,8,45,78.69,2120.85,42,9,49,102.907,2463.328,-14,-3,43,-148.134,1891.484,29,-16,36,4.764,1357.344,Sleeping
29,115.71,820.062,-30,-9,53,96.459,2830.942,37,11,44,113.703,1935.472,-13,-27,31,-147.804,974.02,35,-19,28,39.289,791.784,Sleeping
26,138.013,653.536,-39,21,23,77.735,505.862,37,16,33,133.781,1140.546,-30,1,28,145.176,791.784,34,-3,31,28.179,974.02,Sleeping
31,137.603,974.02,-35,14,33,108.97,1140.546,42,19,45,116.003,2120.85,-20,-9,24,145.008,603.264,41,-15,34,49.764,1175.108,Sleeping
43,103.392,1891.484,-39,11,45,71.966,2120.85,38,14,50,108.435,2513.6,-40,-13,12,161.565,150.816,33,-24,38,48.122,1432.752,Sleeping
48,95.947,2413.056,-41,11,46,70.017,2167.98,38,12,51,111.595,2724.114,-44,-18,17,125.538,267.07,41,-29,37,69.624,1395.048,Sleeping
43,79.461,1891.484,-43,18,53,54.211,2830.942,15,5,40,77.005,1633.84,-56,-3,5,-168.69,15.71,1,-6,26,-43.452,653.536,Sleeping
37,79.287,1395.048,-41,16,51,65.925,2724.114,19,-3,40,77.005,1633.84,-47,-7,9,-173.66,84.834,2,-17,26,-24.624,653.536,Sleeping
27,79.509,763.506,-45,17,48,67.109,2413.056,16,-3,38,76.329,1432.752,-50,-5,10,-174.289,94.26,-7,-15,39,-20.726,1592.994,Sleeping
87,95.906,7927.266,-44,-16,64,83.758,4222.848,54,-14,74,100.098,5580.192,-22,-38,55,-158.962,3110.58,30,-39,65,-20.659,4288.83,Sleeping
98,98.213,9853.312,-43,-16,66,82.235,4562.184,56,-13,79,103.861,6453.668,-15,-37,68,-160.514,4700.432,29,-42,74,-15.524,5580.192,Sleeping
103,93.888,11003.284,-49,-25,78,77.55,6371.976,59,-23,88,107.819,8018.384,-24,-57,69,-169.177,4986.354,36,-51,77,-20.298,6048.35,Sleeping
65,105.101,4288.83,-48,-6,49,88.831,2463.328,68,13,68,127.875,4700.432,-20,-21,61,-161.862,3833.24,96,-16,13,158.962,163.384,Sleeping
54,91.061,3054.024,-86,35,64,53.842,4222.848,75,36,71,140.092,5130.886,-65,4,80,172.171,6535.36,95,3,24,55.008,603.264,Sleeping
94,74.055,9155.788,-63,44,63,39.92,4156.866,52,40,39,141.116,1592.994,-87,13,21,95.44,461.874,49,26,37,4.635,1395.048,Sleeping
108,78.794,12216.096,-57,39,61,41.711,3833.24,54,50,36,160.56,1357.344,-89,11,22,37.875,483.868,42,39,58,9.782,3462.484,Sleeping
134,87.863,18525.232,-53,15,83,76.799,7041.222,54,67,36,-165.579,1357.344,-39,-60,82,124.651,6956.388,34,63,76,12.043,5969.8,Sleeping
135,86.609,19087.65,-55,12,83,76.799,7041.222,49,66,38,-168.111,1432.752,-41,-62,81,125.455,6871.554,31,63,76,11.31,5969.8,Sleeping
135,86.609,19087.65,-56,11,83,76.799,7041.222,48,67,39,-169.824,1592.994,-42,-63,81,126.027,6871.554,30,63,76,10.574,5969.8,Sleeping
103,106.858,11003.284,-61,44,60,42.979,3770.4,47,6,103,92.224,11003.284,-44,27,77,-174.806,6048.35,16,-69,80,34.875,6535.36,Sleeping
152,101.753,23879.2,-38,14,42,94.086,1847.496,55,11,57,103.069,3402.786,3,-6,79,-179.275,6453.668,23,-17,76,0.0,5969.8,Sleeping
152,100.942,23879.2,-39,12,41,90.0,1674.686,58,15,50,107.354,2513.6,1,-7,79,-177.825,6453.668,26,-3,79,-7.927,6453.668,Sleeping
74,86.135,5580.192,-81,34,75,54.197,5891.25,66,38,86,110.943,7565.936,-62,3,81,179.293,6871.554,70,3,25,-25.56,628.4,Sleeping
122,99.386,15332.96,-36,24,46,82.569,2167.98,57,32,44,116.565,1935.472,2,3,81,-177.173,6871.554,40,14,54,-4.236,3054.024,Sleeping
130,101.051,17563.78,-37,19,40,75.619,1633.84,56,30,35,118.74,1209.67,-2,2,79,-175.657,6453.668,31,15,66,-1.736,4562.184,Sleeping
126,90.909,16627.464,-50,25,33,55.84,1140.546,44,26,31,112.479,974.02,-23,9,73,176.082,5504.784,14,16,73,-7.8,5504.784,Sleeping
125,90.0,16102.75,-52,27,36,52.815,1357.344,42,22,27,107.103,763.506,-27,8,72,173.66,5429.376,8,16,77,-9.707,6048.35,Sleeping
127,89.549,16759.428,-53,26,34,50.826,1175.108,40,21,27,107.103,763.506,-22,10,84,176.594,7389.984,6,15,78,-10.305,6371.976,Sleeping
125,90.0,16102.75,-52,25,35,51.843,1209.67,42,21,25,105.642,628.4,-22,9,81,177.173,6871.554,6,15,79,-9.462,6453.668,Sleeping
126,89.091,16627.464,-53,26,36,50.599,1357.344,41,21,25,105.642,628.4,-26,9,78,175.601,6371.976,5,15,79,-10.176,6453.668,Sleeping
121,97.067,15207.28,-50,30,29,32.619,820.062,49,-3,85,100.125,7477.96,-32,22,62,179.076,3896.08,61,-91,93,95.528,9058.386,Sleeping
119,84.242,14582.022,-55,-5,86,75.964,7565.936,27,2,57,82.999,3402.786,-40,-82,87,126.607,7927.266,8,-14,39,-40.914,1592.994,Sleeping
117,82.147,14336.946,-55,-8,92,77.471,8671.92,24,2,52,79.114,2777.528,-40,-87,84,125.38,7389.984,-2,-5,56,-42.138,3167.136,Sleeping
74,84.596,5580.192,-82,26,98,62.916,9853.312,64,32,79,112.068,6453.668,-66,-13,78,-172.694,6371.976,68,8,33,-47.386,1140.546,Sleeping
100,77.347,10368.6,-57,0,100,77.905,10368.6,29,11,51,87.754,2724.114,-49,-81,73,120.033,5504.784,8,5,57,-44.293,3402.786,Sleeping
118,103.684,14459.484,-24,-10,85,90.0,7477.96,46,7,71,91.614,5130.886,-9,-71,46,128.853,2167.98,37,-49,44,63.435,1935.472,Sleeping
111,108.759,12904.194,-41,36,39,32.471,1592.994,47,15,77,95.194,6048.35,-33,26,50,-178.854,2513.6,38,-42,44,57.031,1935.472,Sleeping
106,109.799,11656.82,-45,44,42,22.306,1847.496,47,20,78,96.582,6371.976,-38,37,53,-177.839,2830.942,38,-37,44,54.162,1935.472,Sleeping
100,113.499,10368.6,-46,44,50,35.272,2513.6,49,25,77,98.858,6048.35,-38,34,58,-171.18,3462.484,40,-32,46,50.194,2167.98,Sleeping
98,68.629,9853.312,-52,37,58,61.232,3462.484,37,45,43,145.222,1891.484,-52,-14,57,117.897,3402.786,36,40,41,-21.038,1674.686,Sleeping
101,66.727,10472.286,-50,35,67,62.676,4631.308,42,43,36,160.56,1357.344,-52,-22,60,117.408,3770.4,31,41,56,-8.13,3167.136,Sleeping
110,95.194,12442.32,-35,42,30,34.216,942.6,43,42,17,42.709,267.07,-19,38,57,-170.049,3402.786,4,35,65,2.643,4288.83,Sleeping
117,99.302,14336.946,-35,39,23,25.463,505.862,44,41,22,35.838,483.868,-15,40,62,-169.939,3896.08,3,32,64,3.576,4222.848,Sleeping
120,100.561,15081.6,-37,38,19,23.962,358.188,47,40,23,43.264,505.862,-15,37,62,-174.472,3896.08,8,30,60,3.814,3770.4,Sleeping
65,83.853,4288.83,-77,37,70,48.434,5058.62,66,57,51,137.353,2724.114,-59,16,83,-172.451,7041.222,68,24,45,41.424,2120.85,Sleeping
80,93.576,6535.36,-66,33,52,56.611,2777.528,41,52,38,119.932,1432.752,-46,18,70,-168.53,5058.62,25,26,53,20.807,2830.942,Sleeping
80,98.531,6535.36,-60,38,44,61.699,1935.472,34,53,38,114.567,1432.752,-37,24,67,-170.676,4631.308,15,28,56,15.524,3167.136,Sleeping
99,88.843,10264.914,-45,42,36,50.599,1357.344,33,48,23,90.0,505.862,-23,33,67,-171.511,4631.308,9,32,48,9.462,2413.056,Sleeping
96,85.236,9652.224,-47,45,30,51.633,942.6,33,47,25,80.91,628.4,-23,41,69,-167.56,4986.354,6,34,50,1.146,2513.6,Sleeping
96,88.21,9652.224,-47,49,35,40.426,1209.67,34,49,21,79.216,461.874,-29,42,63,-171.87,4156.866,6,37,53,3.24,2830.942,Sleeping
97,89.409,9752.768,-45,48,29,43.603,820.062,38,49,21,87.274,461.874,-19,41,74,-176.135,5580.192,8,36,59,3.879,3522.182,Sleeping
87,84.746,7927.266,-45,51,25,53.13,628.4,45,51,24,111.371,603.264,-18,42,70,-178.363,5058.62,17,37,65,3.521,4288.83,Sleeping
101,87.166,10472.286,-45,44,21,52.595,461.874,48,44,27,130.601,763.506,-19,38,65,-174.726,4288.83,25,30,64,5.356,4222.848,Sleeping
107,88.394,11766.79,-46,40,20,43.025,377.04,50,40,27,139.399,763.506,-24,35,59,-176.121,3522.182,28,27,64,7.125,4222.848,Sleeping
105,88.909,11546.85,-46,40,22,41.424,483.868,50,41,27,143.973,763.506,-24,35,61,-175.314,3833.24,28,29,66,7.765,4562.184,Sleeping
98,89.415,9853.312,-74,25,74,64.47,5580.192,66,32,65,133.755,4288.83,-50,-6,79,-176.379,6453.668,78,1,25,35.538,628.4,Taking_Notes
99,87.686,10264.914,-70,25,76,69.444,5969.8,68,34,66,132.563,4562.184,-48,-10,72,-178.409,5429.376,83,0,22,52.125,483.868,Taking_Notes
91,88.112,8577.66,-61,31,76,83.246,5969.8,62,33,73,122.171,5504.784,-23,-9,86,177.337,7565.936,79,-1,8,60.255,50.272,Taking_Notes
88,92.603,8018.384,-61,32,76,85.486,5969.8,64,36,66,122.735,4562.184,-17,-9,93,176.309,9058.386,79,0,17,66.371,267.07,Taking_Notes
86,94.653,7565.936,-63,32,75,83.911,5891.25,65,38,63,123.44,4156.866,-20,-8,93,176.923,9058.386,78,2,20,63.435,377.04,Taking_Notes
85,90.674,7477.96,-74,31,79,68.6,6453.668,67,37,68,129.053,4700.432,-51,-5,75,-179.236,5891.25,78,0,29,43.603,820.062,Taking_Notes
116,61.232,13849.936,-53,8,92,73.715,8671.92,28,11,67,86.583,4631.308,-40,-46,55,160.907,3110.58,24,-36,27,79.509,763.506,Taking_Notes
164,80.538,27825.552,-39,-13,87,80.754,7927.266,40,-11,69,90.0,4986.354,-23,-72,56,144.345,3167.136,35,-62,34,73.142,1175.108,Taking_Notes
162,80.422,27486.216,-35,-12,84,81.098,7389.984,42,-12,67,86.583,4631.308,-20,-73,58,138.447,3462.484,38,-63,34,81.634,1175.108,Taking_Notes
163,81.227,27655.884,-37,-11,82,80.882,6956.388,41,-12,67,85.732,4631.308,-23,-71,57,137.121,3402.786,38,-63,35,88.363,1209.67,Taking_Notes
135,82.349,19087.65,-35,3,70,78.53,5058.62,45,1,63,99.904,4156.866,-31,-35,22,161.565,483.868,39,-34,23,14.621,505.862,Taking_Notes
130,82.057,17563.78,-33,7,65,77.661,4288.83,45,3,64,100.784,4222.848,-34,-27,12,161.565,150.816,40,-30,23,7.431,505.862,Taking_Notes
88,98.403,8018.384,-74,21,76,65.12,5969.8,66,34,71,140.711,5130.886,-51,-8,77,-171.87,6048.35,78,1,36,33.69,1357.344,Taking_Notes
91,87.483,8577.66,-32,1,38,63.435,1432.752,36,-2,41,104.036,1674.686,-32,-24,24,138.366,603.264,38,-28,13,59.744,163.384,Taking_Notes
105,84.56,11546.85,-35,4,40,63.435,1633.84,39,-1,42,105.018,1847.496,-41,-17,7,129.806,43.988,39,-27,14,47.726,175.952,Taking_Notes
111,84.852,12904.194,-37,1,41,65.898,1674.686,40,-2,44,103.092,1935.472,-46,-18,1,90.0,0.0,39,-27,14,28.301,175.952,Taking_Notes
112,85.406,13020.448,-38,4,45,61.189,2120.85,42,1,44,106.821,1935.472,-49,-15,1,-45.0,0.0,41,-25,17,28.072,267.07,Taking_Notes
114,85.486,13611.144,-37,4,45,62.301,2120.85,42,1,45,109.231,2120.85,-49,-16,3,0.0,9.426,41,-24,17,23.629,267.07,Taking_Notes
120,75.038,15081.6,-32,5,64,61.46,4222.848,40,-5,55,80.707,3110.58,-35,-39,40,129.987,1633.84,31,-40,17,61.928,267.07,Taking_Notes
120,73.664,15081.6,-33,5,68,64.179,4700.432,40,-4,55,76.464,3110.58,-29,-41,47,140.964,2215.11,30,-41,22,71.565,483.868,Taking_Notes
120,73.072,15081.6,-35,6,70,63.8,5058.62,38,-4,56,75.719,3167.136,-30,-41,51,142.907,2724.114,27,-44,25,69.444,628.4,Taking_Notes
118,71.87,14459.484,-37,7,72,63.789,5429.376,38,-3,55,75.466,3110.58,-31,-41,52,145.098,2777.528,26,-40,23,64.537,505.862,Taking_Notes
118,79.261,14459.484,-38,4,71,70.292,5130.886,43,-3,55,83.774,3110.58,-35,-41,37,143.746,1395.048,35,-41,22,61.189,483.868,Taking_Notes
81,92.827,6871.554,-66,17,77,64.759,6048.35,72,23,72,137.246,5429.376,-45,-18,75,180.0,5891.25,87,-10,27,36.027,763.506,Taking_Notes
116,90.0,13849.936,-40,3,79,72.474,6453.668,54,3,53,109.799,2830.942,-45,-38,14,151.699,175.952,50,-30,30,31.608,942.6,Taking_Notes
111,93.608,12904.194,-40,-1,68,74.745,4700.432,56,13,57,107.176,3402.786,-34,-38,30,164.578,942.6,55,-26,29,51.953,820.062,Taking_Notes
110,94.677,12442.32,-40,0,65,75.75,4288.83,55,16,57,107.176,3402.786,-30,-36,36,167.471,1357.344,55,-24,29,54.689,820.062,Taking_Notes
123,93.257,15845.106,-38,-10,63,81.87,4156.866,50,8,59,106.607,3522.182,-29,-47,30,158.552,942.6,50,-35,32,60.255,1005.44,Taking_Notes
141,93.652,20822.034,-31,-10,60,84.289,3770.4,47,-2,60,104.265,3770.4,-23,-52,32,132.51,1005.44,46,-46,33,59.621,1140.546,Taking_Notes
138,75.362,19945.416,-46,3,66,72.387,4562.184,32,-4,58,91.975,3462.484,-36,-43,48,144.324,2413.056,26,-44,27,56.889,763.506,Taking_Notes
133,71.701,18386.984,-45,8,66,68.039,4562.184,31,-5,58,91.975,3462.484,-36,-38,53,144.211,2830.942,27,-44,22,61.189,483.868,Taking_Notes
131,72.255,17698.886,-44,10,68,67.574,4700.432,34,-6,59,90.971,3522.182,-33,-37,56,146.592,3167.136,29,-44,19,59.534,358.188,Taking_Notes
118,63.435,14459.484,-48,-6,82,74.438,6956.388,25,6,65,91.762,4288.83,-33,-58,57,154.323,3402.786,32,-48,43,105.945,1891.484,Taking_Notes
121,61.955,15207.28,-48,-9,82,77.32,6956.388,21,10,59,90.0,3522.182,-32,-61,55,153.435,3110.58,27,-44,49,102.907,2463.328,Taking_Notes
71,81.983,5130.886,-65,26,82,73.101,6956.388,67,38,53,136.507,2830.942,-33,-17,88,175.452,8018.384,85,1,36,85.236,1357.344,Taking_Notes
115,60.317,13730.54,-50,-6,89,80.961,8109.502,22,19,58,90.988,3462.484,-31,-56,52,165.7,2777.528,29,-33,48,105.461,2413.056,Taking_Notes
118,62.784,14459.484,-48,-9,91,79.303,8577.66,25,13,59,97.722,3522.182,-33,-63,51,159.444,2724.114,31,-40,46,94.97,2167.98,Taking_Notes
117,63.217,14336.946,-47,-12,89,79.066,8109.502,24,10,60,91.909,3770.4,-32,-66,52,157.38,2777.528,30,-44,48,100.62,2413.056,Taking_Notes
117,62.56,14336.946,-45,-11,85,79.875,7477.96,24,12,57,92.01,3402.786,-30,-64,50,152.928,2513.6,27,-40,46,94.97,2167.98,Taking_Notes
115,68.106,13730.54,-40,-8,85,82.626,7477.96,33,9,58,90.0,3462.484,-23,-63,51,151.928,2724.114,33,-39,39,88.531,1592.994,Taking_Notes
114,70.615,13611.144,-39,-7,86,82.711,7565.936,36,9,58,89.012,3462.484,-22,-62,51,151.928,2724.114,35,-39,38,90.0,1432.752,Taking_Notes
122,81.076,15332.96,-36,-1,66,72.387,4562.184,38,3,46,86.269,2167.98,-30,-35,31,170.838,974.02,29,-18,15,-11.31,235.65,Taking_Notes
122,83.454,15332.96,-33,1,58,72.181,3462.484,39,3,44,91.302,1935.472,-25,-30,34,169.992,1175.108,31,-16,16,-17.354,251.36,Taking_Notes
158,87.825,25814.672,-31,2,59,93.879,3522.182,34,0,57,98.973,3402.786,-19,-50,49,113.962,2463.328,42,-56,54,97.386,3054.024,Taking_Notes
157,88.905,25651.288,-33,2,59,97.722,3522.182,32,1,59,103.57,3522.182,-18,-54,56,112.932,3167.136,43,-59,63,97.237,4156.866,Taking_Notes
73,113.097,5504.784,-54,25,63,83.66,4156.866,65,36,62,127.794,3896.08,-7,-12,101,173.784,10472.286,85,1,20,95.711,377.04,Taking_Notes
151,93.411,23722.1,-30,2,62,102.031,3896.08,40,1,59,102.633,3522.182,-9,-56,62,117.801,3896.08,52,-56,57,102.095,3402.786,Taking_Notes
154,90.744,24677.268,-31,3,61,99.31,3833.24,38,1,60,99.462,3770.4,-14,-57,63,111.297,4156.866,47,-58,59,96.766,3522.182,Taking_Notes
154,90.0,24677.268,-32,1,63,98.13,4156.866,39,0,61,100.222,3833.24,-16,-59,60,113.199,3770.4,47,-61,60,94.764,3770.4,Taking_Notes
116,86.547,13849.936,-37,13,60,80.538,3770.4,45,19,59,104.5,3522.182,-35,-38,43,107.199,1891.484,43,-31,46,65.659,2167.98,Taking_Notes
109,85.28,12329.208,-38,15,56,76.701,3167.136,44,22,59,102.633,3522.182,-38,-33,42,108.004,1847.496,41,-26,42,63.435,1847.496,Taking_Notes
108,84.71,12216.096,-38,14,57,75.964,3402.786,45,22,59,103.57,3522.182,-39,-32,37,108.435,1395.048,41,-25,42,58.57,1847.496,Taking_Notes
108,85.764,12216.096,-37,12,62,77.969,3896.08,46,21,59,102.633,3522.182,-38,-35,33,108.97,1140.546,41,-25,41,57.848,1674.686,Taking_Notes
132,85.668,18248.736,-37,2,63,77.276,4156.866,48,12,60,102.426,3770.4,-38,-42,29,112.166,820.062,42,-33,38,51.34,1432.752,Taking_Notes
138,85.03,19945.416,-37,0,63,77.276,4156.866,47,9,61,102.225,3833.24,-38,-44,28,114.775,791.784,42,-35,36,50.599,1357.344,Taking_Notes
140,84.695,20234.48,-37,0,64,77.471,4222.848,47,8,61,102.225,3833.24,-38,-44,27,115.641,763.506,42,-35,35,49.574,1209.67,Taking_Notes
84,116.87,7389.984,-39,13,58,77.152,3462.484,70,34,62,120.651,3896.08,-6,-15,80,-178.568,6535.36,83,3,10,53.13,94.26,Taking_Notes
139,88.352,20089.948,-41,-3,58,74.055,3462.484,45,3,60,101.497,3770.4,-44,-40,20,119.055,377.04,39,-33,26,26.565,653.536,Taking_Notes
139,85.066,20089.948,-39,-1,59,74.32,3522.182,46,-3,64,98.005,4222.848,-47,-43,27,87.879,763.506,35,-42,33,25.017,1140.546,Taking_Notes
139,83.434,20089.948,-70,28,63,31.43,4156.866,29,-11,81,87.173,6871.554,-69,14,55,-173.774,3110.58,14,-28,54,-61.557,3054.024,Taking_Notes
136,84.123,19229.04,-71,27,63,30.192,4156.866,27,-12,83,87.241,7041.222,-69,18,60,-166.651,3770.4,14,-28,55,-66.666,3110.58,Taking_Notes
136,85.376,19229.04,-69,28,63,34.695,4156.866,29,-11,81,87.879,6871.554,-66,19,59,-163.393,3522.182,16,-26,55,-66.666,3110.58,Taking_Notes
131,85.635,17698.886,-62,0,81,59.036,6871.554,38,-3,70,96.52,5058.62,-58,-27,52,-162.255,2777.528,25,-50,42,36.327,1847.496,Taking_Notes
131,85.635,17698.886,-59,-4,80,64.075,6535.36,41,-2,69,99.058,4986.354,-54,-33,46,-163.887,2167.98,27,-52,49,37.569,2463.328,Taking_Notes
131,85.635,17698.886,-56,-5,78,66.705,6371.976,42,-3,69,100.008,4986.354,-50,-35,44,-164.407,1935.472,28,-53,52,37.972,2777.528,Taking_Notes
131,86.07,17698.886,-56,-5,77,68.749,6048.35,42,-3,69,100.008,4986.354,-49,-35,42,-163.686,1847.496,27,-53,54,37.504,3054.024,Taking_Notes
132,86.1,18248.736,-55,-4,75,69.179,5891.25,42,-3,69,100.008,4986.354,-48,-34,42,-164.982,1847.496,27,-53,53,38.157,2830.942,Taking_Notes
90,91.273,8483.4,-74,19,86,80.647,7565.936,61,36,61,128.367,3833.24,-36,-19,89,-173.589,8109.502,76,2,22,69.146,483.868,Taking_Notes
103,84.455,11003.284,-53,15,81,76.477,6871.554,42,22,66,103.829,4562.184,-39,-12,54,-151.557,3054.024,33,-29,50,47.42,2513.6,Taking_Notes
115,84.043,13730.54,-53,8,78,69.955,6371.976,44,9,67,99.324,4631.308,-44,-15,52,-149.036,2777.528,28,-42,54,38.991,3054.024,Taking_Notes
123,84.89,15845.106,-55,6,76,68.477,5969.8,41,6,69,100.008,4986.354,-47,-16,51,-148.465,2724.114,26,-45,54,38.333,3054.024,Taking_Notes
127,85.05,16759.428,-54,4,75,70.602,5891.25,43,5,67,99.324,4631.308,-46,-18,50,-146.31,2513.6,26,-45,55,36.87,3110.58,Taking_Notes
129,85.567,17428.674,-54,2,76,70.852,5969.8,43,3,69,100.008,4986.354,-45,-19,51,-146.004,2724.114,27,-47,55,35.417,3110.58,Taking_Notes
131,101.395,17698.886,-39,-8,80,82.171,6535.36,50,5,72,110.925,5429.376,-17,-50,56,174.898,3167.136,39,-18,53,-23.199,2830.942,Taking_Notes
136,103.12,19229.04,-38,-11,80,84.999,6535.36,49,5,74,110.376,5580.192,-13,-55,58,172.147,3462.484,38,-17,54,-27.512,3054.024,Taking_Notes
136,103.12,19229.04,-38,-11,81,86.468,6871.554,48,5,74,110.376,5580.192,-12,-56,58,172.147,3462.484,37,-17,54,-28.443,3054.024,Taking_Notes
137,102.619,19370.43,-39,-12,80,87.138,6535.36,47,5,76,109.855,5969.8,-11,-56,59,172.278,3522.182,37,-17,54,-29.876,3054.024,Taking_Notes
137,102.212,19370.43,-39,-12,80,87.138,6535.36,47,5,76,109.855,5969.8,-11,-56,60,172.405,3770.4,37,-17,54,-30.784,3054.024,Taking_Notes
90,95.08,8483.4,-62,24,76,84.738,5969.8,62,30,69,120.964,4986.354,-19,-19,93,173.863,9058.386,73,-2,15,14.931,235.65,Taking_Notes
117,105.811,14336.946,-38,-1,82,94.879,6956.388,48,17,78,116.565,6371.976,1,-44,72,176.82,5429.376,50,-10,34,-25.821,1175.108,Taking_Notes
125,105.255,16102.75,-34,-6,80,92.148,6535.36,45,14,80,115.615,6535.36,0,-49,65,174.726,4288.83,44,-13,42,-28.393,1847.496,Taking_Notes
129,105.216,17428.674,-33,-9,80,90.0,6535.36,47,11,81,113.749,6871.554,0,-51,65,176.479,4288.83,43,-15,46,-29.899,2167.98,Taking_Notes
130,105.524,17563.78,-36,-12,80,88.568,6535.36,43,9,83,109.516,7041.222,-5,-54,63,176.367,4156.866,35,-13,56,-38.501,3167.136,Taking_Notes
130,104.676,17563.78,-36,-11,80,88.568,6535.36,44,9,82,107.56,6956.388,-6,-54,61,174.382,3833.24,34,-12,57,-40.061,3402.786,Taking_Notes
130,104.142,17563.78,-35,-12,80,87.852,6535.36,45,7,81,106.429,6871.554,-6,-55,61,174.382,3833.24,34,-13,58,-39.428,3462.484,Taking_Notes
130,104.142,17563.78,-36,-11,79,87.101,6453.668,45,7,81,105.751,6871.554,-7,-54,62,173.558,3896.08,34,-13,58,-40.179,3462.484,Taking_Notes
139,80.538,20089.948,-58,26,55,54.583,3110.58,23,-7,71,85.972,5130.886,-46,-1,55,170.707,3110.58,-1,-59,54,37.504,3054.024,Taking_Notes
138,77.876,19945.416,-57,27,58,50.572,3462.484,23,-8,66,83.089,4562.184,-49,-1,53,169.315,2830.942,-1,-62,58,46.397,3462.484,Taking_Notes
134,83.613,18525.232,-49,22,61,52.943,3833.24,31,-8,68,81.634,4700.432,-60,-1,16,-165.964,251.36,8,-65,59,51.189,3522.182,Taking_Notes
